"date","lon","lat"
2014-03-09 12:13:13,-66.0091934204102,43.2401885986328
2014-03-09 13:13:21,-65.9849319458008,43.2747611999512
2014-03-09 14:15:27,-65.976188659668,43.3183212280273
2014-03-09 15:15:42,-65.9868927001953,43.3578987121582
2014-03-09 17:17:05,-66.0408935546875,43.4135818481445
2014-03-09 18:17:06,-66.0435104370117,43.4582786560059
2014-03-09 19:17:42,-66.0268478393555,43.5063896179199
2014-03-09 20:17:48,-66.0077590942383,43.5050392150879
2014-03-10 08:17:48,-66.007926940918,43.5048217773438
2014-03-10 20:17:48,-66.0077514648438,43.5048904418945
2014-03-11 08:03:04,-66.0113677978516,43.504768371582
2014-03-11 09:06:42,-66.0707321166992,43.5102310180664
2014-03-11 10:10:09,-66.1294326782227,43.5191802978516
2014-03-11 11:11:48,-66.1911087036133,43.5127410888672
2014-03-11 12:12:38,-66.2472381591797,43.499568939209
2014-03-11 13:15:35,-66.3031921386719,43.4843902587891
2014-03-11 14:15:36,-66.3430480957031,43.4470901489258
2014-03-11 17:22:18,-66.4512023925781,43.3196105957031
2014-03-11 18:27:15,-66.4982528686523,43.2820091247559
2014-03-11 19:29:12,-66.543701171875,43.2527885437012
2014-03-11 21:34:42,-66.629280090332,43.214111328125
2014-03-11 22:40:13,-66.6536483764648,43.1937217712402
2014-03-11 23:46:30,-66.6819534301758,43.1777305603027
2014-03-12 01:56:27,-66.7158889770508,43.1239891052246
2014-03-12 03:59:47,-66.7416076660156,43.0896186828613
2014-03-12 05:05:32,-66.7640533447266,43.068359375
2014-03-12 06:10:38,-66.7557067871094,43.0421905517578
2014-03-12 07:12:04,-66.7528762817383,43.0177192687988
2014-03-12 08:19:00,-66.7592697143555,42.9945106506348
2014-03-12 09:19:46,-66.7751007080078,42.9773292541504
2014-03-12 10:20:30,-66.7827606201172,42.9606094360352
2014-03-12 11:23:31,-66.7931594848633,42.9391403198242
2014-03-12 12:29:24,-66.7992935180664,42.917179107666
2014-03-12 14:34:41,-66.7983093261719,42.8636894226074
2014-03-12 15:34:44,-66.7945175170898,42.8352088928223
2014-03-12 16:39:37,-66.7822723388672,42.8070983886719
2014-03-12 17:47:21,-66.7671890258789,42.7778816223145
2014-03-12 18:50:44,-66.7615814208984,42.7642593383789
2014-03-12 19:52:50,-66.7453765869141,42.7675285339355
2014-03-12 20:53:59,-66.7329483032227,42.759220123291
2014-03-12 21:55:29,-66.7200469970703,42.7634201049805
2014-03-12 22:58:38,-66.7193984985352,42.7581596374512
2014-03-13 01:03:05,-66.737419128418,42.753101348877
2014-03-13 02:04:00,-66.717041015625,42.7337188720703
2014-03-13 03:05:51,-66.6930236816406,42.716609954834
2014-03-13 07:17:49,-66.6443710327148,42.6006889343262
2014-03-13 10:19:56,-66.6457595825195,42.5416297912598
2014-03-13 11:25:04,-66.6572189331055,42.555980682373
