"","ID","time","depth","dt"
"517","T172062",2017-08-08 13:45:00,21,1.25
"518","T172062",2017-08-08 13:46:15,25.5,1.25
"519","T172062",2017-08-08 13:47:30,32.5,1.25
"520","T172062",2017-08-08 13:48:45,42,1.25
"521","T172062",2017-08-08 13:50:00,60.5,1.25
"522","T172062",2017-08-08 13:51:15,74.5,1.25
"523","T172062",2017-08-08 13:52:30,111.5,1.25
"524","T172062",2017-08-08 13:53:45,131,1.25
"525","T172062",2017-08-08 13:55:00,111.5,1.25
"526","T172062",2017-08-08 13:56:15,60.5,1.25
"527","T172062",2017-08-08 13:57:30,11.5,1.25
"528","T172062",2017-08-08 13:58:45,1,1.25
"529","T172062",2017-08-08 14:00:00,1,1.25
"530","T172062",2017-08-08 14:01:15,14.5,1.25
"531","T172062",2017-08-08 14:02:30,1,1.25
"532","T172062",2017-08-08 14:03:45,5,1.25
"533","T172062",2017-08-08 14:05:00,14.5,1.25
"534","T172062",2017-08-08 14:06:15,18,1.25
"535","T172062",2017-08-08 14:07:30,6,1.25
"536","T172062",2017-08-08 14:08:45,2,1.25
"537","T172062",2017-08-08 14:10:00,6,1.25
"538","T172062",2017-08-08 14:11:15,14.5,1.25
"539","T172062",2017-08-08 14:12:30,14.5,1.25
"540","T172062",2017-08-08 14:13:45,5,1.25
"541","T172062",2017-08-08 14:15:00,1.5,1.25
"542","T172062",2017-08-08 14:16:15,8,1.25
"543","T172062",2017-08-08 14:17:30,6,1.25
"544","T172062",2017-08-08 14:18:45,1,1.25
"545","T172062",2017-08-08 14:20:00,4,1.25
"546","T172062",2017-08-08 14:21:15,5,1.25
"547","T172062",2017-08-08 14:22:30,1.5,1.25
"548","T172062",2017-08-08 14:23:45,3,1.25
"549","T172062",2017-08-08 14:25:00,2,1.25
"550","T172062",2017-08-08 14:26:15,0.5,1.25
"551","T172062",2017-08-08 14:27:30,3,1.25
"552","T172062",2017-08-08 14:28:45,0.5,1.25
"553","T172062",2017-08-08 14:30:00,3,1.25
"554","T172062",2017-08-08 14:31:15,1,1.25
"555","T172062",2017-08-08 14:32:30,2,1.25
"556","T172062",2017-08-08 14:33:45,0.5,1.25
"557","T172062",2017-08-08 14:35:00,2,1.25
"558","T172062",2017-08-08 14:36:15,2,1.25
"559","T172062",2017-08-08 14:37:30,2,1.25
"560","T172062",2017-08-08 14:38:45,0.5,1.25
"561","T172062",2017-08-08 14:40:00,8,1.25
"562","T172062",2017-08-08 14:41:15,14.5,1.25
"563","T172062",2017-08-08 14:42:30,18,1.25
"564","T172062",2017-08-08 14:43:45,11.5,1.25
"565","T172062",2017-08-08 14:45:00,0.5,1.25
"566","T172062",2017-08-08 14:46:15,14.5,1.25
"567","T172062",2017-08-08 14:47:30,11.5,1.25
"568","T172062",2017-08-08 14:48:45,0.5,1.25
"569","T172062",2017-08-08 14:50:00,1,1.25
"570","T172062",2017-08-08 14:51:15,18,1.25
"571","T172062",2017-08-08 14:52:30,26,1.25
"572","T172062",2017-08-08 14:53:45,18,1.25
"573","T172062",2017-08-08 14:55:00,14.5,1.25
"574","T172062",2017-08-08 14:56:15,14.5,1.25
"575","T172062",2017-08-08 14:57:30,1,1.25
"576","T172062",2017-08-08 14:58:45,8,1.25
"577","T172062",2017-08-08 15:00:00,15.5,1.25
"578","T172062",2017-08-08 15:01:15,3.5,1.25
"579","T172062",2017-08-08 15:02:30,0.5,1.25
"580","T172062",2017-08-08 15:03:45,12,1.25
"581","T172062",2017-08-08 15:05:00,0.5,1.25
"582","T172062",2017-08-08 15:06:15,0.5,1.25
"583","T172062",2017-08-08 15:07:30,24,1.25
"584","T172062",2017-08-08 15:08:45,35,1.25
"585","T172062",2017-08-08 15:10:00,44,1.25
"586","T172062",2017-08-08 15:11:15,62,1.25
"587","T172062",2017-08-08 15:12:30,35,1.25
"588","T172062",2017-08-08 15:13:45,1.5,1.25
"589","T172062",2017-08-08 15:15:00,0.5,1.25
"590","T172062",2017-08-08 15:16:15,10,1.25
"591","T172062",2017-08-08 15:17:30,15.5,1.25
"592","T172062",2017-08-08 15:18:45,1.5,1.25
"593","T172062",2017-08-08 15:20:00,5.5,1.25
"594","T172062",2017-08-08 15:21:15,15.5,1.25
"595","T172062",2017-08-08 15:22:30,15.5,1.25
"596","T172062",2017-08-08 15:23:45,7.5,1.25
"597","T172062",2017-08-08 15:25:00,0.5,1.25
"598","T172062",2017-08-08 15:26:15,10,1.25
"599","T172062",2017-08-08 15:27:30,15.5,1.25
"600","T172062",2017-08-08 15:28:45,1.5,1.25
"601","T172062",2017-08-08 15:30:00,7.5,1.25
"602","T172062",2017-08-08 15:31:15,15.5,1.25
"603","T172062",2017-08-08 15:32:30,24,1.25
"604","T172062",2017-08-08 15:33:45,24,1.25
"605","T172062",2017-08-08 15:35:00,44,1.25
"606","T172062",2017-08-08 15:36:15,35,1.25
"607","T172062",2017-08-08 15:37:30,1.5,1.25
"608","T172062",2017-08-08 15:38:45,1.5,1.25
"609","T172062",2017-08-08 15:40:00,1.5,1.25
"610","T172062",2017-08-08 15:41:15,5.5,1.25
"611","T172062",2017-08-08 15:42:30,7.5,1.25
"612","T172062",2017-08-08 15:43:45,1.5,1.25
"613","T172062",2017-08-08 15:45:00,5.5,1.25
"614","T172062",2017-08-08 15:46:15,15.5,1.25
"615","T172062",2017-08-08 15:47:30,20,1.25
"616","T172062",2017-08-08 15:48:45,15.5,1.25
"617","T172062",2017-08-08 15:50:00,0.5,1.25
"618","T172062",2017-08-08 15:51:15,2.5,1.25
"619","T172062",2017-08-08 15:52:30,0.5,1.25
"620","T172062",2017-08-08 15:53:45,7.5,1.25
"621","T172062",2017-08-08 15:55:00,15.5,1.25
"622","T172062",2017-08-08 15:56:15,7.5,1.25
"623","T172062",2017-08-08 15:57:30,1.5,1.25
"624","T172062",2017-08-08 15:58:45,20,1.25
"625","T172062",2017-08-08 16:00:00,1,1.25
"626","T172062",2017-08-08 16:01:15,16,1.25
"627","T172062",2017-08-08 16:02:30,41,1.25
"628","T172062",2017-08-08 16:03:45,41,1.25
"629","T172062",2017-08-08 16:05:00,41,1.25
"630","T172062",2017-08-08 16:06:15,32,1.25
"631","T172062",2017-08-08 16:07:30,3.5,1.25
"632","T172062",2017-08-08 16:08:45,1,1.25
"633","T172062",2017-08-08 16:10:00,3.5,1.25
"634","T172062",2017-08-08 16:11:15,41,1.25
"635","T172062",2017-08-08 16:12:30,73,1.25
"636","T172062",2017-08-08 16:13:45,109.5,1.25
"637","T172062",2017-08-08 16:15:00,127.5,1.25
"638","T172062",2017-08-08 16:16:15,73,1.25
"639","T172062",2017-08-08 16:17:30,59,1.25
"640","T172062",2017-08-08 16:18:45,20.5,1.25
"641","T172062",2017-08-08 16:20:00,1,1.25
"642","T172062",2017-08-08 16:21:15,3.5,1.25
"643","T172062",2017-08-08 16:22:30,5.5,1.25
"644","T172062",2017-08-08 16:23:45,3.5,1.25
"645","T172062",2017-08-08 16:25:00,3.5,1.25
"646","T172062",2017-08-08 16:26:15,1,1.25
"647","T172062",2017-08-08 16:27:30,5.5,1.25
"648","T172062",2017-08-08 16:28:45,8,1.25
"649","T172062",2017-08-08 16:30:00,3.5,1.25
"650","T172062",2017-08-08 16:31:15,1,1.25
"651","T172062",2017-08-08 16:32:30,3.5,1.25
"652","T172062",2017-08-08 16:33:45,3.5,1.25
"653","T172062",2017-08-08 16:35:00,5.5,1.25
"654","T172062",2017-08-08 16:36:15,3.5,1.25
"655","T172062",2017-08-08 16:37:30,5.5,1.25
"656","T172062",2017-08-08 16:38:45,5.5,1.25
"657","T172062",2017-08-08 16:40:00,1,1.25
"658","T172062",2017-08-08 16:41:15,3.5,1.25
"659","T172062",2017-08-08 16:42:30,3.5,1.25
"660","T172062",2017-08-08 16:43:45,8,1.25
"661","T172062",2017-08-08 16:45:00,8,1.25
"662","T172062",2017-08-08 16:46:15,1,1.25
"663","T172062",2017-08-08 16:47:30,8,1.25
"664","T172062",2017-08-08 16:48:45,11.5,1.25
"665","T172062",2017-08-08 16:50:00,5.5,1.25
"666","T172062",2017-08-08 16:51:15,3.5,1.25
"667","T172062",2017-08-08 16:52:30,1,1.25
"668","T172062",2017-08-08 16:53:45,3.5,1.25
"669","T172062",2017-08-08 16:55:00,3.5,1.25
"670","T172062",2017-08-08 16:56:15,5.5,1.25
"671","T172062",2017-08-08 16:57:30,1,1.25
"672","T172062",2017-08-08 16:58:45,1,1.25
"673","T172062",2017-08-08 17:00:00,5.5,1.25
"674","T172062",2017-08-08 17:01:15,2.5,1.25
"675","T172062",2017-08-08 17:02:30,4,1.25
"676","T172062",2017-08-08 17:03:45,7.5,1.25
"677","T172062",2017-08-08 17:05:00,9.5,1.25
"678","T172062",2017-08-08 17:06:15,5.5,1.25
"679","T172062",2017-08-08 17:07:30,2.5,1.25
"680","T172062",2017-08-08 17:08:45,0.5,1.25
"681","T172062",2017-08-08 17:10:00,2.5,1.25
"682","T172062",2017-08-08 17:11:15,4,1.25
"683","T172062",2017-08-08 17:12:30,5.5,1.25
"684","T172062",2017-08-08 17:13:45,5.5,1.25
"685","T172062",2017-08-08 17:15:00,0.5,1.25
"686","T172062",2017-08-08 17:16:15,0.5,1.25
"687","T172062",2017-08-08 17:17:30,2.5,1.25
"688","T172062",2017-08-08 17:18:45,5.5,1.25
"689","T172062",2017-08-08 17:20:00,3.5,1.25
"690","T172062",2017-08-08 17:21:15,1.5,1.25
"691","T172062",2017-08-08 17:22:30,1,1.25
"692","T172062",2017-08-08 17:23:45,2.5,1.25
"693","T172062",2017-08-08 17:25:00,2,1.25
"694","T172062",2017-08-08 17:26:15,0.5,1.25
"695","T172062",2017-08-08 17:27:30,1.5,1.25
"696","T172062",2017-08-08 17:28:45,2.5,1.25
"697","T172062",2017-08-08 17:30:00,7.5,1.25
"698","T172062",2017-08-08 17:31:15,9.5,1.25
"699","T172062",2017-08-08 17:32:30,1.5,1.25
"700","T172062",2017-08-08 17:33:45,2,1.25
"701","T172062",2017-08-08 17:35:00,9.5,1.25
"702","T172062",2017-08-08 17:36:15,7.5,1.25
"703","T172062",2017-08-08 17:37:30,7.5,1.25
"704","T172062",2017-08-08 17:38:45,5.5,1.25
"705","T172062",2017-08-08 17:40:00,1,1.25
"706","T172062",2017-08-08 17:41:15,2.5,1.25
"707","T172062",2017-08-08 17:42:30,5.5,1.25
"708","T172062",2017-08-08 17:43:45,6.5,1.25
"709","T172062",2017-08-08 17:45:00,4,1.25
"710","T172062",2017-08-08 17:46:15,0.5,1.25
"711","T172062",2017-08-08 17:47:30,0.5,1.25
"712","T172062",2017-08-08 17:48:45,5.5,1.25
"713","T172062",2017-08-08 17:50:00,5.5,1.25
"714","T172062",2017-08-08 17:51:15,4,1.25
"715","T172062",2017-08-08 17:52:30,2.5,1.25
"716","T172062",2017-08-08 17:53:45,1,1.25
"717","T172062",2017-08-08 17:55:00,14.5,1.25
"718","T172062",2017-08-08 17:56:15,12,1.25
"719","T172062",2017-08-08 17:57:30,1,1.25
"720","T172062",2017-08-08 17:58:45,2.5,1.25
"721","T172062",2017-08-08 18:00:00,7,1.25
"722","T172062",2017-08-08 18:01:15,9,1.25
"723","T172062",2017-08-08 18:02:30,11,1.25
"724","T172062",2017-08-08 18:03:45,2.5,1.25
"725","T172062",2017-08-08 18:05:00,4,1.25
"726","T172062",2017-08-08 18:06:15,2,1.25
"727","T172062",2017-08-08 18:07:30,4,1.25
"728","T172062",2017-08-08 18:08:45,2,1.25
"729","T172062",2017-08-08 18:10:00,7,1.25
"730","T172062",2017-08-08 18:11:15,1,1.25
"731","T172062",2017-08-08 18:12:30,2.5,1.25
"732","T172062",2017-08-08 18:13:45,9,1.25
"733","T172062",2017-08-08 18:15:00,0.5,1.25
"734","T172062",2017-08-08 18:16:15,5.5,1.25
"735","T172062",2017-08-08 18:17:30,1,1.25
"736","T172062",2017-08-08 18:18:45,14.5,1.25
"737","T172062",2017-08-08 18:20:00,1,1.25
"738","T172062",2017-08-08 18:21:15,1,1.25
"739","T172062",2017-08-08 18:22:30,5.5,1.25
"740","T172062",2017-08-08 18:23:45,4,1.25
"741","T172062",2017-08-08 18:25:00,7,1.25
"742","T172062",2017-08-08 18:26:15,2,1.25
"743","T172062",2017-08-08 18:27:30,5.5,1.25
"744","T172062",2017-08-08 18:28:45,20.5,1.25
"745","T172062",2017-08-08 18:30:00,14.5,1.25
"746","T172062",2017-08-08 18:31:15,1,1.25
"747","T172062",2017-08-08 18:32:30,2.5,1.25
"748","T172062",2017-08-08 18:33:45,17.5,1.25
"749","T172062",2017-08-08 18:35:00,17.5,1.25
"750","T172062",2017-08-08 18:36:15,11,1.25
"751","T172062",2017-08-08 18:37:30,1,1.25
"752","T172062",2017-08-08 18:38:45,14.5,1.25
"753","T172062",2017-08-08 18:40:00,45,1.25
"754","T172062",2017-08-08 18:41:15,45,1.25
"755","T172062",2017-08-08 18:42:30,38.5,1.25
"756","T172062",2017-08-08 18:43:45,25.5,1.25
"757","T172062",2017-08-08 18:45:00,0.5,1.25
"758","T172062",2017-08-08 18:46:15,1,1.25
"759","T172062",2017-08-08 18:47:30,11,1.25
"760","T172062",2017-08-08 18:48:45,20.5,1.25
"761","T172062",2017-08-08 18:50:00,17.5,1.25
"762","T172062",2017-08-08 18:51:15,7,1.25
"763","T172062",2017-08-08 18:52:30,2,1.25
"764","T172062",2017-08-08 18:53:45,9,1.25
"765","T172062",2017-08-08 18:55:00,0.5,1.25
"766","T172062",2017-08-08 18:56:15,1,1.25
"767","T172062",2017-08-08 18:57:30,14.5,1.25
"768","T172062",2017-08-08 18:58:45,11,61.25
"769","T172062",2017-08-08 20:00:00,57,1.25
"770","T172062",2017-08-08 20:01:15,57,1.25
"771","T172062",2017-08-08 20:02:30,85.5,1.25
"772","T172062",2017-08-08 20:03:45,99,1.25
"773","T172062",2017-08-08 20:05:00,99,1.25
"774","T172062",2017-08-08 20:06:15,85.5,1.25
"775","T172062",2017-08-08 20:07:30,57,1.25
"776","T172062",2017-08-08 20:08:45,32,1.25
"777","T172062",2017-08-08 20:10:00,16,1.25
"778","T172062",2017-08-08 20:11:15,1,1.25
"779","T172062",2017-08-08 20:12:30,6,1.25
"780","T172062",2017-08-08 20:13:45,6,1.25
"781","T172062",2017-08-08 20:15:00,9,1.25
"782","T172062",2017-08-08 20:16:15,1,1.25
"783","T172062",2017-08-08 20:17:30,1,1.25
"784","T172062",2017-08-08 20:18:45,6,1.25
"785","T172062",2017-08-08 20:20:00,2.5,1.25
"786","T172062",2017-08-08 20:21:15,2.5,1.25
"787","T172062",2017-08-08 20:22:30,16,1.25
"788","T172062",2017-08-08 20:23:45,16,1.25
"789","T172062",2017-08-08 20:25:00,16,1.25
"790","T172062",2017-08-08 20:26:15,25,1.25
"791","T172062",2017-08-08 20:27:30,4.5,1.25
"792","T172062",2017-08-08 20:28:45,1,1.25
"793","T172062",2017-08-08 20:30:00,4.5,1.25
"794","T172062",2017-08-08 20:31:15,9,1.25
"795","T172062",2017-08-08 20:32:30,9,1.25
"796","T172062",2017-08-08 20:33:45,1,1.25
"797","T172062",2017-08-08 20:35:00,2.5,1.25
"798","T172062",2017-08-08 20:36:15,4.5,1.25
"799","T172062",2017-08-08 20:37:30,1,1.25
"800","T172062",2017-08-08 20:38:45,4.5,1.25
"801","T172062",2017-08-08 20:40:00,4.5,1.25
"802","T172062",2017-08-08 20:41:15,4.5,1.25
"803","T172062",2017-08-08 20:42:30,2.5,1.25
"804","T172062",2017-08-08 20:43:45,2.5,1.25
"805","T172062",2017-08-08 20:45:00,2.5,1.25
"806","T172062",2017-08-08 20:46:15,2.5,1.25
"807","T172062",2017-08-08 20:47:30,2.5,1.25
"808","T172062",2017-08-08 20:48:45,2.5,1.25
"809","T172062",2017-08-08 20:50:00,2.5,1.25
"810","T172062",2017-08-08 20:51:15,9,1.25
"811","T172062",2017-08-08 20:52:30,1,1.25
"812","T172062",2017-08-08 20:53:45,2.5,1.25
"813","T172062",2017-08-08 20:55:00,1,1.25
"814","T172062",2017-08-08 20:56:15,2.5,1.25
"815","T172062",2017-08-08 20:57:30,1,1.25
"816","T172062",2017-08-08 20:58:45,2.5,1.25
"817","T172062",2017-08-08 21:00:00,8,1.25
"818","T172062",2017-08-08 21:01:15,4,1.25
"819","T172062",2017-08-08 21:02:30,3,1.25
"820","T172062",2017-08-08 21:03:45,37.5,1.25
"821","T172062",2017-08-08 21:05:00,3,1.25
"822","T172062",2017-08-08 21:06:15,3,1.25
"823","T172062",2017-08-08 21:07:30,26,1.25
"824","T172062",2017-08-08 21:08:45,65.5,1.25
"825","T172062",2017-08-08 21:10:00,37.5,1.25
"826","T172062",2017-08-08 21:11:15,21,1.25
"827","T172062",2017-08-08 21:12:30,3,1.25
"828","T172062",2017-08-08 21:13:45,0.5,1.25
"829","T172062",2017-08-08 21:15:00,6,1.25
"830","T172062",2017-08-08 21:16:15,0.5,1.25
"831","T172062",2017-08-08 21:17:30,3,1.25
"832","T172062",2017-08-08 21:18:45,1.5,1.25
"833","T172062",2017-08-08 21:20:00,8,1.25
"834","T172062",2017-08-08 21:21:15,4,1.25
"835","T172062",2017-08-08 21:22:30,0.5,1.25
"836","T172062",2017-08-08 21:23:45,13,1.25
"837","T172062",2017-08-08 21:25:00,26,1.25
"838","T172062",2017-08-08 21:26:15,65.5,1.25
"839","T172062",2017-08-08 21:27:30,47,1.25
"840","T172062",2017-08-08 21:28:45,56.5,1.25
"841","T172062",2017-08-08 21:30:00,37.5,1.25
"842","T172062",2017-08-08 21:31:15,1.5,1.25
"843","T172062",2017-08-08 21:32:30,1.5,1.25
"844","T172062",2017-08-08 21:33:45,6,1.25
"845","T172062",2017-08-08 21:35:00,1.5,1.25
"846","T172062",2017-08-08 21:36:15,0.5,1.25
"847","T172062",2017-08-08 21:37:30,13,1.25
"848","T172062",2017-08-08 21:38:45,4,1.25
"849","T172062",2017-08-08 21:40:00,1.5,1.25
"850","T172062",2017-08-08 21:41:15,4,1.25
"851","T172062",2017-08-08 21:42:30,3,1.25
"852","T172062",2017-08-08 21:43:45,21,1.25
"853","T172062",2017-08-08 21:45:00,16.5,1.25
"854","T172062",2017-08-08 21:46:15,21,1.25
"855","T172062",2017-08-08 21:47:30,13,1.25
"856","T172062",2017-08-08 21:48:45,3,1.25
"857","T172062",2017-08-08 21:50:00,1.5,1.25
"858","T172062",2017-08-08 21:51:15,4,1.25
"859","T172062",2017-08-08 21:52:30,6,1.25
"860","T172062",2017-08-08 21:53:45,0.5,1.25
"861","T172062",2017-08-08 21:55:00,3,1.25
"862","T172062",2017-08-08 21:56:15,4,1.25
"863","T172062",2017-08-08 21:57:30,8,1.25
"864","T172062",2017-08-08 21:58:45,1.5,1.25
"865","T172062",2017-08-08 22:00:00,8.5,1.25
"866","T172062",2017-08-08 22:01:15,6,1.25
"867","T172062",2017-08-08 22:02:30,6,1.25
"868","T172062",2017-08-08 22:03:45,8.5,1.25
"869","T172062",2017-08-08 22:05:00,1.5,1.25
"870","T172062",2017-08-08 22:06:15,0.5,1.25
"871","T172062",2017-08-08 22:07:30,3,1.25
"872","T172062",2017-08-08 22:08:45,6,1.25
"873","T172062",2017-08-08 22:10:00,6,1.25
"874","T172062",2017-08-08 22:11:15,6,1.25
"875","T172062",2017-08-08 22:12:30,0.5,1.25
"876","T172062",2017-08-08 22:13:45,3,1.25
"877","T172062",2017-08-08 22:15:00,6,1.25
"878","T172062",2017-08-08 22:16:15,3,1.25
"879","T172062",2017-08-08 22:17:30,16.5,1.25
"880","T172062",2017-08-08 22:18:45,16.5,1.25
"881","T172062",2017-08-08 22:20:00,1.5,1.25
"882","T172062",2017-08-08 22:21:15,4,1.25
"883","T172062",2017-08-08 22:22:30,11,1.25
"884","T172062",2017-08-08 22:23:45,16.5,1.25
"885","T172062",2017-08-08 22:25:00,21.5,1.25
"886","T172062",2017-08-08 22:26:15,21.5,1.25
"887","T172062",2017-08-08 22:27:30,67.5,1.25
"888","T172062",2017-08-08 22:28:45,48,1.25
"889","T172062",2017-08-08 22:30:00,21.5,1.25
"890","T172062",2017-08-08 22:31:15,0.5,1.25
"891","T172062",2017-08-08 22:32:30,0.5,1.25
"892","T172062",2017-08-08 22:33:45,3,1.25
"893","T172062",2017-08-08 22:35:00,4,1.25
"894","T172062",2017-08-08 22:36:15,1.5,1.25
"895","T172062",2017-08-08 22:37:30,6,1.25
"896","T172062",2017-08-08 22:38:45,38.5,1.25
"897","T172062",2017-08-08 22:40:00,16.5,1.25
"898","T172062",2017-08-08 22:41:15,8.5,1.25
"899","T172062",2017-08-08 22:42:30,0.5,1.25
"900","T172062",2017-08-08 22:43:45,16.5,1.25
"901","T172062",2017-08-08 22:45:00,11,1.25
"902","T172062",2017-08-08 22:46:15,3,1.25
"903","T172062",2017-08-08 22:47:30,1.5,1.25
"904","T172062",2017-08-08 22:48:45,3,1.25
"905","T172062",2017-08-08 22:50:00,4,1.25
"906","T172062",2017-08-08 22:51:15,0.5,1.25
"907","T172062",2017-08-08 22:52:30,6,1.25
"908","T172062",2017-08-08 22:53:45,8.5,1.25
"909","T172062",2017-08-08 22:55:00,6,1.25
"910","T172062",2017-08-08 22:56:15,16.5,1.25
"911","T172062",2017-08-08 22:57:30,3,1.25
"912","T172062",2017-08-08 22:58:45,6,1.25
"913","T172062",2017-08-08 23:00:00,5.5,1.25
"914","T172062",2017-08-08 23:01:15,2,1.25
"915","T172062",2017-08-08 23:02:30,2,1.25
"916","T172062",2017-08-08 23:03:45,9,1.25
"917","T172062",2017-08-08 23:05:00,2,1.25
"918","T172062",2017-08-08 23:06:15,2,1.25
"919","T172062",2017-08-08 23:07:30,2,1.25
"920","T172062",2017-08-08 23:08:45,18.5,1.25
"921","T172062",2017-08-08 23:10:00,25.5,1.25
"922","T172062",2017-08-08 23:11:15,2,1.25
"923","T172062",2017-08-08 23:12:30,2,1.25
"924","T172062",2017-08-08 23:13:45,5.5,1.25
"925","T172062",2017-08-08 23:15:00,2,1.25
"926","T172062",2017-08-08 23:16:15,5.5,1.25
"927","T172062",2017-08-08 23:17:30,18.5,1.25
"928","T172062",2017-08-08 23:18:45,18.5,1.25
"929","T172062",2017-08-08 23:20:00,18.5,1.25
"930","T172062",2017-08-08 23:21:15,2,1.25
"931","T172062",2017-08-08 23:22:30,2,1.25
"932","T172062",2017-08-08 23:23:45,2,1.25
"933","T172062",2017-08-08 23:25:00,2,1.25
"934","T172062",2017-08-08 23:26:15,2,1.25
"935","T172062",2017-08-08 23:27:30,2,1.25
"936","T172062",2017-08-08 23:28:45,9,1.25
"937","T172062",2017-08-08 23:30:00,12.5,1.25
"938","T172062",2017-08-08 23:31:15,2,1.25
"939","T172062",2017-08-08 23:32:30,40.5,1.25
"940","T172062",2017-08-08 23:33:45,66,1.25
"941","T172062",2017-08-08 23:35:00,147,1.25
"942","T172062",2017-08-08 23:36:15,147,1.25
"943","T172062",2017-08-08 23:37:30,206,1.25
"944","T172062",2017-08-08 23:38:45,206,1.25
"945","T172062",2017-08-08 23:40:00,206,1.25
"946","T172062",2017-08-08 23:41:15,206,1.25
"947","T172062",2017-08-08 23:42:30,176.5,1.25
"948","T172062",2017-08-08 23:43:45,95.5,1.25
"949","T172062",2017-08-08 23:45:00,40.5,1.25
"950","T172062",2017-08-08 23:46:15,2,1.25
"951","T172062",2017-08-08 23:47:30,2,1.25
"952","T172062",2017-08-08 23:48:45,2,1.25
"953","T172062",2017-08-08 23:50:00,18.5,1.25
"954","T172062",2017-08-08 23:51:15,25.5,1.25
"955","T172062",2017-08-08 23:52:30,18.5,1.25
"956","T172062",2017-08-08 23:53:45,18.5,1.25
"957","T172062",2017-08-08 23:55:00,18.5,1.25
"958","T172062",2017-08-08 23:56:15,2,1.25
"959","T172062",2017-08-08 23:57:30,2,1.25
"960","T172062",2017-08-08 23:58:45,2,1.25
"961","T172062",2017-08-09 00:00:00,9.5,1.25
"962","T172062",2017-08-09 00:01:15,6.5,1.25
"963","T172062",2017-08-09 00:02:30,1,1.25
"964","T172062",2017-08-09 00:03:45,13.5,1.25
"965","T172062",2017-08-09 00:05:00,21,1.25
"966","T172062",2017-08-09 00:06:15,50,1.25
"967","T172062",2017-08-09 00:07:30,108,1.25
"968","T172062",2017-08-09 00:08:45,92.5,1.25
"969","T172062",2017-08-09 00:10:00,92.5,1.25
"970","T172062",2017-08-09 00:11:15,108,1.25
"971","T172062",2017-08-09 00:12:30,92.5,1.25
"972","T172062",2017-08-09 00:13:45,42.5,1.25
"973","T172062",2017-08-09 00:15:00,2.5,1.25
"974","T172062",2017-08-09 00:16:15,1,1.25
"975","T172062",2017-08-09 00:17:30,1,1.25
"976","T172062",2017-08-09 00:18:45,9.5,1.25
"977","T172062",2017-08-09 00:20:00,1,1.25
"978","T172062",2017-08-09 00:21:15,6.5,1.25
"979","T172062",2017-08-09 00:22:30,2.5,1.25
"980","T172062",2017-08-09 00:23:45,13.5,1.25
"981","T172062",2017-08-09 00:25:00,21,1.25
"982","T172062",2017-08-09 00:26:15,34.5,1.25
"983","T172062",2017-08-09 00:27:30,27,1.25
"984","T172062",2017-08-09 00:28:45,21,1.25
"985","T172062",2017-08-09 00:30:00,9.5,1.25
"986","T172062",2017-08-09 00:31:15,1,1.25
"987","T172062",2017-08-09 00:32:30,6.5,1.25
"988","T172062",2017-08-09 00:33:45,17.5,1.25
"989","T172062",2017-08-09 00:35:00,21,1.25
"990","T172062",2017-08-09 00:36:15,27,1.25
"991","T172062",2017-08-09 00:37:30,9.5,1.25
"992","T172062",2017-08-09 00:38:45,2.5,1.25
"993","T172062",2017-08-09 00:40:00,2.5,1.25
"994","T172062",2017-08-09 00:41:15,21,1.25
"995","T172062",2017-08-09 00:42:30,34.5,1.25
"996","T172062",2017-08-09 00:43:45,34.5,1.25
"997","T172062",2017-08-09 00:45:00,42.5,1.25
"998","T172062",2017-08-09 00:46:15,34.5,1.25
"999","T172062",2017-08-09 00:47:30,27,1.25
"1000","T172062",2017-08-09 00:48:45,21,1.25
"1001","T172062",2017-08-09 00:50:00,1,1.25
"1002","T172062",2017-08-09 00:51:15,1,1.25
"1003","T172062",2017-08-09 00:52:30,9.5,1.25
"1004","T172062",2017-08-09 00:53:45,21,1.25
"1005","T172062",2017-08-09 00:55:00,27,1.25
"1006","T172062",2017-08-09 00:56:15,27,1.25
"1007","T172062",2017-08-09 00:57:30,27,1.25
"1008","T172062",2017-08-09 00:58:45,34.5,61.25
"1009","T172062",2017-08-09 02:00:00,4.5,1.25
"1010","T172062",2017-08-09 02:01:15,30.5,1.25
"1011","T172062",2017-08-09 02:02:30,30.5,1.25
"1012","T172062",2017-08-09 02:03:45,30.5,1.25
"1013","T172062",2017-08-09 02:05:00,30.5,1.25
"1014","T172062",2017-08-09 02:06:15,4.5,1.25
